,"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(3, 0)","(3, 1)","(3, 2)","(3, 3)"
0x1436e36,,,,0.0,,,,,,,,,,,0.0,
0x153a528,,,,,,,,,,,,,20.0,,,
0x1721263,,,47.82239998686818,0.0,,,,3.9786621606888986,,,,,,80.9998898551937,,
0x38a85e,-58.698785343682445,,,,,,,,,,,,,,,
0x1a591bb,,,,-75.15546597654748,,,,,,,,,,,,
0x14c5ff5,,,,,,,,,,,,,,,,94.50244186112
0xac7e6a,0.0,,,,0.0,,,,,,,,,,,
0x2658eea,,,,-20.0,,,,,,,,,,,,
0x943862,,,0.0,,0.0,,,,,,,0.0,,,,
0x262710b,,,,,0.0,,,,,,,0.0,,,,
0x28d19ce,,,,,,,,,,,,-20.0,,,,
0xb22a98,2.915999999999375,,,,,,,,,,,,,,0.0,
0xdab55d,0.0,,,,,,,,,,,,,,,
0x1b20d24,,,,,,,,0.0,,,,,,0.0,,
0x1b1d9e2,,,,,,,,,,,,,0.0,0.0,,0.0
0x1b22704,,,,,,,,,,,,,,,,20.0
0xacec67,54.90101662616976,,,0.0,,,,,0.0,,,,,,,
0xac0e7f,0.0,,,0.0,,,,,,,,,,0.0,,
0xba67a8,23.6448,,,,,,,,,,,,,,,
0x14b78ea,,,,,,,,,,,,,,67.232,,
0x174bdd5,,,0.0,0.0,,,,0.0,29.664245946578667,,,,,,,0.0
0x1721574,,,59.96854783293463,,,,,0.0,,,,,,,0.0,2.1783168
0x170faa5,,,0.0,,,,,,,,,,,,,0.0
0x1a1efd1,,,,20.0,,,,,,,,,,,,
0x174c850,,,3.8731487772672004,,,,,-3.6,,,,,,,,
0x174ea61,,,-36.0,,,,,,,,,,,,,
0x20e94eb,,,,,,,,0.0,,,,,,,0.0,
0x28850b8,,,,,,,,,,,,,,,,0.0
0x288a11d,,,,,,,,,,,,,20.0,,,
0x944397,,,,,0.0,,,,,,,,,0.0,,
0x949125,,,,0.0,0.0,,,,,,,,,,,0.0
0xa1c829,3.6,,,,,,,,,,,,,,,0.0
0x1aaf297,,,,,,,,,,,,,,,,36.0
0xfa7b6b,,,,,,,,,,,,,,-0.6480000000000001,-20.0,0.6480000000000001
0x4feb32,,,0.0,,,,,2.6179200000000002,0.0,,,,,,,
0x603c64,,,0.0,,,,,,19.9584,,,,,,,
0x28f7776,,,,,,,,,-20.0,,,,0.0,,,
0x27f894f,,,,0.0,,,,,,,,,,,,0.0
0x287a5e2,,,,,,,,,,,,,,,,-20.0
0x14365a5,,,,0.0,,,,,0.6480000000000001,,,,,,,
0x140ba35,,,,9.36,,,,,,,,,,,,
0x148bc34,,,,,,,,,,,,,48.8,,,
0xe01df1,,,0.0,,,,,0.0,,,,0.0,,,,
0xe04efc,,0.0,-20.0,0.0,,,,,,,,,,,,
0x150be28,,,,,,,,32.8074965806662,,,,-88.66691032358052,,75.29062867460115,-88.05476029713326,
0x150bd6e,,,,,,,,-20.0,,,,0.0,,56.177132544,,
0x150a562,,,,,,,,,,,,,,20.0,,
0x13dfdb5,,,,5.83197575544164,,,,,,,,,,,54.81184984668673,
0x14c4e53,,,,,,,,,0.0,,,,32.399946123203634,,0.0,
0x14c12a1,,,,,,,,,,,,,,,36.0,
0x206b4cb,,,32.1174081078708,39.54166425260934,,,,81.7239702013627,,,,,,,,
0x2807047,,,,99.99962585558085,,,,,,,,,,,,
0xacc1ac,0.0,,,,,,,,,,,,,,,
0x13e062a,,,,0.0,,,,,,,,,,,,0.0
0x14c5fa4,,,,,,,,,,,,,,,,36.0
0x18a691a,,,,,,,,0.0,,,,,,,0.0,0.0
0x1b24168,,,,,,,,,,,,,,,0.0,6.48
0x1b2416f,,,,,,,,,,,,,79.02848,,,
0x943293,,,,,0.0,,,,,,,,,,,0.0
0x24ccb64,,,,,,,,,,,,,,,,0.0
0x24d18de,,,-20.0,-20.0,,,,,,,,,,,,
0x1bcb2ff,,,,,,,,,,,,,0.0,80.99999290941734,,
0x1ee3d88,,89.9999994928752,,,,,,,,,,,,,,
0x2365258,,,,99.99999998696296,,,,,,,,,,,,
0x14c4e47,,,,,,,,,89.98587024784221,,,,89.99999999999994,89.96079947133072,,
0x14c1295,,,,,,,,,,,,,,99.99999999999997,,
0x16e7ac7,,,38.3772030324681,,,,,0.0,,,,,,0.0,,1.137846528
0x16e7806,,,0.0,0.0,,,,0.0,,,,,,,,0.0
0x17ee603,,,0.0,,,,,,,,,,,,,0.0
0x1853c3b,,,-48.8,,,,,,,,,,,,,
0x144162f,,,,0.0,,,,0.0,5.620857753600001,,,,,,0.0,0.0
0x14c6562,,,,,,,,,0.0,,,,,,0.0,0.0
0x14c2c71,,,,,,,,,,,,,0.0,,,0.0
0x1496d2d,,,,,,,,,,,,,,,,20.0
0x205840a,,,,,,,,,0.0,,,,,,,
0x27f79be,,,,-20.0,,,,-20.0,,,,,,,,
0x1af5a06,,,,,,,,50.741314560000006,,,,,,-3.6,,
0x1b5b139,,,,,,,,-36.0,,,,,,,,
0x1b5b0dd,,,,,,,,,,,,,,,,69.42198887329847
0xd54cd4,-14.688446627692414,,,,,,,,,,,,,,,
0x1af5a2b,,,,,,,,0.6480000000000001,,,,,,,,-20.0
0x2f8443,0.37791360000000007,,,,,,,0.0,,,,0.0,,0.0,,0.0
0x2f6b44,0.0,,,,,,,,,,,,0.0,0.0,,0.0
0x2f6b57,0.0,,,,,,,,,,,,0.0,,,
0x1b32818,,,,,,,,,,,,,-20.0,,,
0x99d587,0.0,,0.0,,,,,,,,,,,,,
0xd9ce66,0.0,,,,,,,0.0,,,,,,0.0,,
0xd9a3e5,,,,,,,,,,,,,,-20.0,,
0x11397b1,,0.0,,0.0,,,,,,,,,2.2032000000000003,,,0.0
0x110dc3b,,0.0,,0.0,,,,,,,,16.272,,,,
0x1212d6d,,59.04,,,,,,,,,,,,,,
0x112a407,,31.77584439964022,,,,,,,78.71104640483988,,,,,40.112429266984805,,
0x15c4a5c,,,,0.0,,,,,,,,,38.095488,0.0,,
0x1598e03,,,,79.02848,,,,,,,,,,,,
0xda8188,0.0,,,,,,,,,,,,0.0,,,
0xdae5f0,0.0,,,,,,,,,,,,,,0.0,
0xdae6df,-20.0,,,,,,,,,,,,,,,
0x1bde2fb,,-91.41006540800001,76.06698865282253,89.99999999999994,,,,,,,,,,,,
0x1c5b209,,99.99999999999997,,,,,,,,,,,,,,
0xa684cf,,,,,,,,,0.6480000000000001,,,,,53.91861303214313,,
0xa68c9d,,,9.36,,,,,,,,,,,0.0,,
0x27734e9,,,,,,,,,,,,,,48.8,,
0x9487cb,0.0,,0.0,,0.0,,,,,,,,,,,0.0
0x99f7fc,0.0,,0.0,,,,,,,,,,,,,
0xdad784,-36.0,,,,,,,,,,,,,,,
0x11d92b,,64.00705753814012,76.69044788040932,,68.971840118784,,,,80.93483163749768,,,,,,,
0xd51189,0.0,,,,19.12896,,,,89.99995635356613,,,,,,,
0xda87bc,99.99999990286656,,,,,,,,,,,,,,,
0x1cd370d,,-99.99998946877083,-99.99998946877083,,,,,,,,,,,,,
0x10a6e23,,,,,,,,0.0,0.0,,,,,0.0,,0.0
0x1b56ca1,,,,,,,,,0.0,,,,0.0,0.0,,
0x1b57dd2,,,,,,,,,,,,,,20.0,,
0x33405d,0.0,0.0,,,0.0,,,,,,,,,,,
0x1ee41db,,-20.0,,,,,,,,,,,,,,
0x4ffd3e,,,,,,,,0.6480000000000001,,,,,,,,
0x81a4dd,3.6,,,0.0,,,,,,,,,,,,
0x15bafeb,,,,36.0,,,,,,,,,,,,
0x94320d,0.0,,,,0.6480000000000001,,,,0.0,,,,,,,
0x17ec294,,,0.0,,,,,,0.0,,,,,,,
0x1852249,,,59.04,,,,,,,,,,,,,
0x15460ef,,,,,,,,,,,,,,0.0,,
0x1537776,,,,,,,,20.0,,,,,,,,0.0
0x1fde3d,,,,,,,,,0.0,,,,-3.6,,,
0x26fe472,,,,,,,,20.0,,,,,,,,
0x24cca8c,,,,,,,,,0.0,,,,,,,
0x27dc5ba,,,,0.0,,,,,,,,0.0,,,,
0x27dc60d,,,,-20.0,,,,,,,,,,,,
0x1b5aea9,,,,,,,,0.0,,,,,,,,0.0
0x1b4cae9,,,,,,,,-99.9999999999973,,,,,,,,
0xb21f4f,0.0,,,0.0,,,,,0.11664000000000004,,,,,,0.0,
0x1442a30,,,,0.0,,,,,,,,,,0.0,0.0,0.0
0x14bf944,,,,,,,,,,,,,,0.0,,0.0
0x14c7877,,,,,,,,,,,,,,20.0,,
0x2627448,,,,,0.0,,,,,,,,0.0,,0.0,0.0
0x28b4c90,,,,,0.0,,,,,,,,,,,
0x28f89bb,,,,,,,,,,,,,,,-20.0,
0x13dfda2,,,,,,,,,,,,,,0.0,0.08599633920000001,9.33293799158992
0x13dfda9,,,,69.06001889641793,,,,,,,,,,0.0,,
0x1444975,,,,0.0,,,,,17.996261546261856,,,,,,,
0x140ba6b,,,,99.98670772004215,,,,,,,,,,,,
0x107f6a6,,,,,,,,,,,,,0.0,,,3.6
0x1b32722,,,,,,,,,,,,,36.0,,,
0x1e914da,,0.0,,,0.0,,,,,,,,,,,
0x2377570,,,,0.0,,,,,,,,0.0,,,,
0x23727eb,,,,0.0,,,,,,,,,,,,
0x226f009,,,,,,,,,79.02848,,,,,,,
0x2831cf7,,,,,,,,0.0,,,,,,,,
0x283369a,,,,,0.6480000000000001,,,,,,,,,,,
0x284b709,,,,,,,,,,,,,9.36,,0.0,
0x284ae99,,,,,,,,,,,,,,,48.8,
0x1f8909,,,,,,,,,,,,,,,-82.83026939322616,-54.35425276222758
0xb265b2,62.925122968438146,,,0.0,,,,,,,,,,,,
0x174c012,,,0.0,,,,,0.0,16.25016816469717,,,,,,,0.0
0x174d9b5,,,0.0,,,,,,0.0,,,,,,,
0x1722e84,,,0.0,,,,,,,,,0.0,,,,
0x1827cdd,,,20.0,,,,,,,,,,,,,
0x1748d19,,,80.67706468103586,,,,,,1.5811200000000003,,,,0.6480000000000001,47.81507785054463,,
0x18510f1,,,89.99881715864174,,,,,,89.99999999999994,,,,,,,
0x7f058,,-7.862688,,,,,,,,,,,,,,
0x50163e,,,,,,,,,,,,-20.0,,,,
0x81a4de,,,,-20.0,,,,,,,,,,,,
0x13dfde5,,,,0.0,0.0,,,,,,,,,,,
0x140c2f6,,,,36.0,,,,,,,,,,,,
0x4febc4,,,,,,,,0.0,,,,0.0,,,,0.0
0x501f07,,,,,,,,,,,,0.0,,,,
0x60573a,,,,,,,,,0.0,,,,,,,
0x605bf9,0.0,,0.0,,,,,,,,,,,,,
0x1389a69,,,20.0,,,,,,,,,,,,,
0x2a13ae,,,,,-85.34702326619514,,,79.19245796363913,82.80538840505866,,,,,,,
0x946da3,0.0,,0.0,,,,,,,,,,,,,
0x16ead9a,,,-20.0,0.0,,,,,,,,,,,,0.0
0x205d77,36.03384576,0.0,,0.0,,,,,0.0,,,,,,,
0x688450,,,,3.6,,,,,,,,,,,,
0x22751ce,,,,,,,,,,,,,36.0,,,
0x150c6a3,,,,,,,,99.99999999999997,,,,,,,,
0x1442a4b,,,,,,,,,,,,,,78.53691253786332,8.9880192,14.559848144732161
0x14343ba,,,,,,,,-3.6,,,,,,,,89.67977456556196
0x140b756,,,,9.36,,,,,,,,,,89.71202223548353,,
0x16e8289,,,0.0,,,,,0.0,,,,,,,,30.789864178780128
0x1442982,,,,,,,,0.0,,,,0.0,0.0,,,0.0
0x1416d17,,,,0.0,,,,0.0,,,,0.0,,,,3.592512
0x150d6fe,,,,,,,,,,,,0.0,,,,20.0
0xb2211d,0.0,,,,,,,,0.0,,,,,,,
0x1433166,,,,,,,,0.0,0.0,,,,,0.0,,
0x1539c8a,,,,,,,,,0.0,,,,,0.0,,
0x1539cc9,,,,,,,,,20.0,,,,,,,
0x409813,2.113733176344576,0.0,,,,,,0.0,,,,,,,,
0x40b37f,0.0,0.0,,,,,,,0.0,,,,,,,
0x11bb700,,20.0,,,,,,,,,,,,,,
0x144218a,,,,,,,,,,,,,,0.0,0.0,0.0
0x14342b0,,,,,,,,-6.48,,,,,,0.0,,
0x15393e2,,,,,,,,,,,,,,-48.8,,
0x9c3df6,0.0,,0.0,,0.0,,,0.0,,,,,0.0,,,
0x1a73e41,,,,,,,,0.0,,,,,0.0,,,
0x1a70aae,,,,,,,,,,,,,20.0,,,
0x112a451,,,,,,,,,0.0,,,,,0.0,,51.77989221758543
0x16bd762,,,,,,,,,3.6,,,,,57.6092289908736,,
0x1692b35,,,,,,,,,,,,,,89.26258176,,
0xac0bc6,0.0,,,0.0,,,,,,,,0.0,,,,0.0
0xba792f,0.0,,,,,,,,,,,0.0,0.0,,,
0xba67ad,0.6480000000000001,,,,,,,,,,,,,,,
0x14b77f6,,,,,,,,,,,,,,9.36,,
0x14b7526,,,,,,,,,,,,,,,,48.8
0xe1e349,,,,,,,,10.112396260529515,0.0,,,,,,,2.4773529784320005
0x174d992,,,0.0,,,,,,0.0,,,,,,,16.089665900544002
0x1722c4b,,,0.0,0.0,,,,,,,,,,,,0.0
0x171445f,,,20.0,0.0,,,,,,,,,,,,
0x283369e,,,,,0.0,,,,,,,,,,,0.0
0x284b74c,,,,,,,,,,,,,,,,20.0
0x1a029c9,,,,52.20060797830932,0.6480000000000001,,,,,,,,,,,
0x1b22efd,,,,,,,,,,,,,19.9584,0.0,0.0,
0x1b22d26,,,,,,,,,,,,,20.0,,,
0x19f32b1,,,,22.828549708726275,,,,,,,,,,0.0,,0.0
0x1a026ad,,,,0.0,0.0,,,,,,,,,,,0.0
0x1a029ba,,,,0.0,0.0,,,,,,,,,,,
0x1a1f8a1,,,,20.0,,,,,,,,,,,,
0x1bd902a,,,-67.89226988021204,,,,,,,,,,-88.29292428288659,-88.65109824532972,,
0x1ee82e8,,0.0,,0.0,,,,,,,,,,0.0,,
0x2364ad5,,,,0.0,,,,,,,,,,3.6,,
0x23649e8,,,,36.0,,,,,,,,,,,,
0x2066e8,0.0,,,,,,,,,,,,,,0.0,
0xf8a558,,,,,,,,,,,,,,,0.0,0.0
0xf855a1,,20.0,,,,,,,,,,,,,,
0x14364e5,,,,82.88251114890369,,,,,32.39999999999974,,,,,,,
0x140b79e,,,,99.99999999999997,,,,,,,,,,,,
0xabdc2f,52.95675557321965,,,,,,,0.0,,,,,,0.0,0.0,-0.6480000000000001
0xabdc36,2.8460160000000005,,,,,,,0.0,,,,,,0.0,,
0x1442a52,,,,,,,,0.0,,,,,,44.14132802682933,,
0x14340d6,,,,98.55884811924145,,,,20.0,,,,,,,,
0xd9a38e,,,,,,,,,,,,,,-21.8016,,
0xd9f17c,,,,,,,,,,,,,,,,-79.02848
0x140b762,,,,73.07528203270145,,,,,,,,,,,7.885195776,
0x1486c7e,,,,,,,,,,,,,,,87.70714865022491,
0x150ba74,,,,,,,,-97.18525023289344,,,,-97.40804229238957,,,,
0x13dca9f,,,,,,,,0.0,,,,,,,0.0,0.0
0x13dcaaf,,,,,,,,0.0,,,,,,,,
0x14e1be1,,,,,,,,,-20.0,,,,,,,
0x1d5caf9,,,,,,,,,,,,0.0,0.0,,-20.0,
0x1d5ca5d,,,,,,,,,,,,,0.0,,,
0x1d64815,,-16.0,,-20.0,,,,,,,,,,,,
0xd7f84c,0.0,,,,,,,0.0,0.0,,,,,,,
0x1b33002,,,,,,,,,,,,,0.0,,,
0x1b32792,,,,,,,,,,,,-36.0,,,,
0x35d93d,0.0,0.0,,0.0,,,,73.7856,,,,,0.0,,,
0x7df11c,,,,3.6,,,,0.0,,,,,,,,
0x22738b4,,,,,,,,36.0,,,,,,,,
0x1d5fe6e,,,,,,,,,,,,0.0,,,,
0x1d5faf3,,0.0,,3.6,,,,,,,,,,,,
0x1ddfd43,,36.0,,,,,,,,,,,,,,
0x1432924,,,,20.0,,,,,,,,,,,,
0x14365a8,,,,8.784,,,,,87.74924195702835,,,,,,,
0x14b67e6,,,,,,,,,98.84707849539316,,,,,,,
0x10b87ba,,,,,,,,,0.0,,,,,,,
0x1b2409c,,,,,,,,,,,,,,-20.0,,
0x148bb71,,,,,,,,,,,,,,99.99885820184583,,
0x150a4e8,,,,,,,,,,,,,0.0,,0.0,50.741314560000006
0x150a27d,,,,,,,,,,,,,,,79.02848,
0x143dd6d,,,,,,,,,,,,,,61.608833801846785,,
0x1445ac2,,,,73.7856,,,,,,,,,,,,
0x28dab11,,,,,,,,,0.0,,,,0.0,84.42199649789637,,
0x2906f35,,,,,,,,,,,,,99.87620599607146,,,
0x1bd88ad,,,,,,,,,-3.6,,,,,38.095488,,
0x1bd9057,,,-99.99999999999189,,,,,,,,,,,,,
0x1e58246,,36.0,,,,,,,,,,,,,,
0x143cb9d,,,,,,,,,50.4553383936,,,,,-2.5631999999999997,,
0x14448f2,,,,0.0,,,,,0.0,,,0.0,,,,
0x140b6d9,,,,3.6,,,,,,,,0.0,,,,
0x14885e7,,,,,,,,,,,,36.0,,,,
0x99ef29,0.0,,0.0,,,,,,,,,,,78.7889347446931,,
0xd9e808,3.6,,,,,,,,,,,,,0.0,,
0x1b22678,,,,,,,,,,,,,,36.0,,
0xa4b690,80.99996811138938,,69.82021832301221,,80.6988857063844,,,,82.368062837609,,,,,,,
0xbcbd80,0.0,,,,81.84729777525023,,,,0.0,,,,3.6,,,
0x14dcdc9,,,,,0.0,,,,0.0,,,,0.0,,,
0x150cedd,,,,,,,,,36.0,,,,,,,
0x1b23ff7,,,,,,,,,,,,,,-17.740592661463463,0.0,
0x1b23e29,,,,,,,,,,,,-99.26213023705162,,,,-99.4097041896413
0x2f8d09,,,,,,,,0.0,,,,,,,0.0,
0x1e60ba8,,0.0,,,,,,0.0,,,,,,,,
0x22f846d,,,,,,,,,,,,20.0,,,,
0xc6f493,,,,,,,,,0.0,,,,,38.01236700767847,,
0xc7e88c,0.0,,,79.02848,,,,,,,,,0.0,,,
0x1a1f75d,,,,20.0,,,,,,,,,,,,
0x946f12,58.70214158346174,,0.0,,0.0,,,16.14558055378776,,,,,,,,
0x174d10b,,,0.0,,,,,83.8005265187595,,,,,,,,
0x1445ca7,,,,20.0,,,,,,,,,,,,
0xd5443e,0.0,,,,,,,,0.0,,,,,19.355189215091098,,
0xdab4bf,0.6480000000000001,,,,,,,,,,,,,21.973847429728146,,
0x1134e43,,0.0,,,,,,,,,,,0.0,,,0.0
0x110dcdb,,0.0,,0.0,,,,,,,,,,,,0.0
0x1aaefbe,,,,,,,,,,,,,,,,48.8
0x1416d8f,,,,,,,,0.0,,,,,,0.0,0.0,29.15999999999721
0x1408725,,,,,,,,0.0,,,,,,,0.0,41.9920295510016
0x1408735,,,,,,,,96.4815627911168,,,,,,,,
0x1b2f421,,,,,,,,0.0,,,,0.0,,,,5.272128
0x1b2f19b,,,,,,,,0.0,,,,,,,,
0x1b2c144,,,,,,,,,,,,,20.0,,,
0xa68418,,,89.51764238799842,,,,,,89.99999999999994,,,,,,,
0x25f2b26,,,99.99999999999997,,,,,,,,,,,,,
0x14318c6,,,,,,,,,0.0,,,,-36.0,,,
0xacba1c,-3.6,,,,0.0,,,,0.0,,,,,,,
0x13eb123,,,,,,,,,-36.0,,,,,,,
0xb4ef5f,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,,
0xba5eed,0.0,,,,,,,,,,,,0.0,0.0,,
0xba67b4,36.0,,,,,,,,,,,,,,,
0xacf559,0.0,,,,0.0,,,,,,,0.0,0.0,,,
0x13eec4b,,,,,0.0,,,,,,,0.0,0.0,,,
0x13e9bed,,,,0.0,0.0,,,,,,,,0.0,,,
0x1469e3d,,,,,0.0,,,,,,,,0.0,,,
0x1469e4f,,,,,20.0,,,,,,,,,,,
0x112a350,,0.0,,,,,,,81.23041520897107,,,,,,,
0x15c49a5,,,,20.0,,,,,,,,,,,,
0xd7d751,0.0,,,,,,,,,,,,0.0,82.18945562016991,,
0xef8543,,67.232,99.99999999999997,,,,,,,,,,,,,
0x44dfd,,,-85.41540210247908,,,,,-87.1666619582909,,,,,,,,
0xaf7e78,16.272,,,,,,,-20.0,,,,,,,,
0x1408ec1,,,,,,,,59.04,,,,,,,,
0x30708a,89.05297586994669,89.99999999999994,,,,,,89.44716073725594,,,,,,,,
0x1b4c711,,,,,,,,99.87620599607146,,,,,,,,
0x18a9bae,,,,,,,,,,,,-20.0,,,,0.0
0x189b5a8,,,,3.6,,,,,,,,,,0.0,,
0x191b7a7,,,,,,,,,,,,,36.0,0.0,,
0x1f8919,,,,-89.98959167457407,,,,,,,,,,,,
0xba68b3,99.94929397599087,,,,,,,,,,,,,,,
0x142f613,,,,,,,,-96.99502814812028,,,,,,,,
0x1539386,,,,,,,,,,,,86.5782272,,,,
0x1c8a474,,-61.477112110682455,36.166287919014195,,-82.70684504777977,,,,88.25257432646134,,,,,,,
0x28af629,,,,,-99.88490275962654,,,,89.99999999999994,,,,89.99062812075063,,,
0x28b4bcd,,,,,99.99999999999997,,,,,,,,,,,
0x10a7eef,,,,,,,,6.48,,,,,77.33362604802048,,,
0x1b2f3f2,,,,,,,,97.18525023289344,,,,,,,,
0x10a6e0f,,,,,,,,89.03904904450474,9.36,,,,,,,
0x183607,89.73151768759455,89.99999999999994,88.31817353733236,,,,,,,,,,,,,
0x918c43,99.99999999999997,,,,,,,,,,,,,,,
0x16e7a2b,,,22.98730850658865,,,,,0.0,,,,0.0,,0.0,,0.0
0x16e7ace,,,10.265356800000003,,,,,0.0,,,,,,0.0,,
0x14443a2,,,,,,,,,,,,,,0.0,,
0x1435933,,,,36.0,,,,,,,,,,,,
0x28b6697,,,,,-59.04,,,,,,,,,,,
0x2650565,,,,,,,,,0.0,,,,0.0,,0.0,
0x28cffdf,,,,,,,,0.0,,,,0.0,,0.0,0.0,
0x28fef8c,,,,,,,,,,,,,,-20.0,,
0x173eb1c,,,0.0,,,,,0.0,,,,,0.0,,,
0x1434376,,,,,,,,0.0,,,,,0.0,,0.0,
0x15393b5,,,,,,,,,,,,,20.0,,,
0xd581c0,,,,,-20.0,,,,,,,,,,,
0x18a686c,,,,,,,,0.0,,,,0.0,,,,0.0
0x18a67dc,,,,,,,,-20.0,,,,,,,,
0x142f5f2,,,,,,,,0.0,,,,,52.2761545728,,0.0,
0x14036ae,,,,,,,,20.0,,,,0.0,,,89.26258176,
0x1ca71fc,,-20.0,-20.0,,,,,,27.234431999999998,,,,,,,
0x1ca77ae,,20.0,73.7856,,,,,,,,,,,,,
0x946e13,2.5837603818970902,,0.0,,,,,23.187478766146057,,,,,,,,
0x99f7e4,1.6848,,47.345969478809224,,,,,,,,,,,,,
0xdad76c,80.177651862785,,,,,,,,,,,,,,,
0x1b2f15c,,,,,,,,0.0,,,,-20.0,,,,
0x1ce0c85,,79.02848,0.0,,,,,,0.0,,,,,,,
0x2905e3a,,,,,,,,,20.0,,,,,,,
0x1b2f17d,,,,,,,,-20.0,,,,-20.0,,,,
0x30616d,0.0,,,,,,,,0.0,,,,,,,
0x1b56c4f,,,,,,,,,0.0,,,,0.0,0.0,,0.0
0x1b32805,,,,,,,,,,,,,,,,3.6
0xd466d0,,,,,0.0,,,0.0,,,,,0.0,,,
0xd71b01,,,,,,,,-3.6,,,,,,,,
0x28f891b,,,,,,,,,,,,,,,,-36.0
0x1f0034,0.0,,,,,,,,,,,,0.0,,,
0x1d5c8f5,,0.0,,,,,,,,,,,,,,
0x21f4493,,,,-20.0,,,,,,,,,,,,
0x1d0e9a2,,0.0,,0.0,0.0,,,,,,,,,,,
0x28a85a0,,,,,20.0,,,,,,,,,,,
0x1fef6e,0.0,,,,,,,,,,,,,,,
0x108aa2d,,,,,,,,-20.0,,,,,,,,
0x174da46,,,0.0,,,,,,54.461102069602376,,,,,0.0,,0.0
0x173f353,,,0.0,,,,,,0.0,,,,,0.0,,
0x1434bad,,,,,,,,,0.0,,,,,2.92896,,
0xd544dc,-0.11664000000000004,,,,0.0,,,,0.0,,,,,,,
0x1b0485d,,,,,0.0,,,,,,,,,,,
0x1b2fc6a,,,,,,,,0.0,,,,,0.0,,,
0x1b1e284,,,,,,,,,,,,,20.0,,,
0x26273d0,,,,,0.0,,,,,,,0.0,,0.0,,
0x2627340,,,,,-20.0,,,,,,,,,,,
0x16e8329,,,80.84830462218062,,12.959966140713556,,,18.504119291904,,,,,,,,
0x14e1272,,,,,89.99999999999888,,,52.323266512732815,,,,,,,,
0x16e7aaa,,,0.0,,,,,0.0,,,,,0.0,,,
0x1ad8a16,,,,,,,,20.0,,,,,,,,
0x174ea72,,,0.0,,,,,,,,,,0.0,,,0.0
0xb1dd36,0.0,,,,,,,,,,,0.0,,,,
0x151a4f2,,,,,,,,0.0,,,,0.0,,0.0,,
0x150a54a,,,,,,,,,,,,,,36.0,,
0x17ecc00,,,3.6,,,,,,,,,,,0.0,,
0x1851f64,,,99.99999999928329,,,,,,,,,,,,,
0x1408723,,,,,,,,89.99999999999994,,,,,,75.97142603658705,,
0x150d855,,,,,,,,,,,,,,99.99999999999997,,
0x14ddedf,,,,,98.55884811924145,,,,,,,,3.6,,,
0x1b23e8c,,,,,,,,,,,,,,,,20.0
0xf24e2e,,,,,,,,,57.443807634191074,,,,,0.0,,0.0
0x1828059,,,77.5496386817258,,,,,,,,,,,,0.0,0.0
0x6883be,0.0,,,0.0,,,,,,,,0.0,,0.0,0.0,
0x683780,0.0,,,,,,,,,,,,,-20.0,,
0xba6e82,0.0,,,,,,,,0.0,,,,,,0.0,0.0
0xba21a4,0.0,,,,,,,,0.0,,,,,,,
0xba2d1d,36.0,,,,,,,,,,,,,,,
0x2654f5f,,,,0.0,,,,0.0,0.0,,,,,,,
0x26d9e92,,,,,,,,,20.0,,,,,,,
0x2f84e4,0.0,,,,,,,0.0,,,,,,0.0,,
0x2f51b7,0.0,,,,,,,,,,,,0.0,,,
0xdad023,-20.0,,,,,,,,,,,,,,,
0x1817fc5,,,53.13599999999998,,,,,,,,,,,89.99999986818403,,
0x1818799,,,96.4815627911168,,,,,,,,,,,,,
0x143dcad,,,,,,,,,,,,,,-82.09116837920523,-89.90376851835727,
0xda70a4,-20.0,,,,,,,,,,,,,,,
0x19f3303,,,,79.27994956205248,,,,,2.588791259418173,,,,,0.0,,
0x1a026fc,,,,0.0,0.0,,,,,,,,,,,
0x146a6be,,,,,0.0,,,,,,,,,,,
0x1487410,,,,,,,,,,,,,99.75821483607709,,,
0xd9d400,,,,,,,,-16.161408,,,,,,,,
0x17211f5,,,0.0,0.0,,,,0.0,,,,0.0,,,,
0x171e1a1,,,0.0,,,,,,,,,0.0,,,,
0x1827fb6,,,20.0,,,,,,,,,,,,,
0x15399b9,,,,,,,,,-71.00586690756485,,,,,,,
0x1817f07,,,17.999999999999996,,,,,,,,,,,0.0,,
0x181962b,,,20.0,,,,,,,,,,,,,
0x1817e8c,,,67.3509277438195,,,,,,,,,,,,-16.272,
0x18195f9,,,0.0,,,,,,,,,,0.0,,,
0x181960b,,,20.0,,,,,,,,,,,,,
0x1712d34,,,75.8350161096162,,,,,18.132705349632,,,,,,0.0,,
0x150a539,,,,,,,,,,,,,22.781899679030147,,-83.222784,80.99992338224166
0x1f08db,,,,,,,,,,,,,,0.0,0.0,0.0
0x206eb7,0.0,,,0.0,,,,,,,,,,,,
0x2871af,3.6,0.0,,,,,,,,,,,,0.0,,
0x1955a19,,,,,,,,,,,,,,36.0,,
0xfa7b72,,,,0.0,,,,,,,,,,0.0,,
0xfa789f,,,,20.0,,,,,,,,,,,,
0x1544f4c,,,,,,,,,71.96248463631728,,,-41.88691669612911,,51.6697576307627,,
0x1539d38,,,,,,,,,-20.0,,,,,,,42.794518605004804
0xf2446c,,89.99922038396446,3.6,,,,,,,,,,0.0,,,
